userId,movieId,rating,timestamp
3,11516,3.5,1298932740
3,71552,4.5,1298862361
3,10735,4.5,1298862467
3,16508,3.0,1298922071
4,118957,4.0,949810645
4,17994,5.0,949919556
4,557,5.0,949810582
4,73935,5.0,949919681
4,98,4.0,949811346
4,147773,3.0,949811346
4,8840,3.0,949920047
4,81188,5.0,949779042
4,239566,4.0,949778802
4,335874,5.0,949895708
4,73935,3.0,949810618
4,8329,5.0,949810582
4,8193,5.0,949919763
4,120,5.0,949919681
4,8224,5.0,949949538
4,25975,4.0,949895887
4,122917,3.0,949810534
4,297,3.0,949919883
4,58233,3.0,949895772
4,8355,4.0,949810688
4,16858,1.0,949920135
4,65754,4.0,949919802
4,200,4.0,949920028
4,19204,4.0,949811315
4,8198,5.0,949810582
4,9389,5.0,949779091
4,2116,5.0,949949486
4,8202,5.0,949919938
4,16406,3.0,949810534
4,310,5.0,949949538
4,590,5.0,949949638
4,9352,4.0,949982238
4,681,5.0,949949444
4,33,5.0,949779022
4,11519,5.0,949919189
4,11891,4.0,949919306
4,33157,5.0,949919247
4,8328,5.0,949949396
4,11033,4.0,949919454
4,10783,4.0,949919322
4,16857,5.0,949949638
4,8461,5.0,949949638
4,9900,5.0,949896377
4,25983,5.0,949896377
4,131634,5.0,949949538
4,9683,5.0,949949638
4,254024,5.0,949896244
4,75,5.0,949919372
4,75638,5.0,949811523
4,24664,5.0,949895732
4,12454,5.0,949778771
4,1103,5.0,949919399
4,311,5.0,949896275
4,8273,5.0,949919372
4,10117,5.0,949919419
4,245,5.0,949779173
4,9782,5.0,949811490
4,74643,5.0,949779173
4,9342,5.0,949896244
4,206412,5.0,949896159
4,11170,5.0,949779173
4,49365,5.0,949778714
4,24663,5.0,949895708
4,8292,5.0,949810261
4,459488,5.0,949779173
4,8390,5.0,949811523
4,8367,5.0,949918693
4,184,5.0,949779173
4,196867,5.0,949919372
4,35791,5.0,949896244
4,1417,5.0,949919519
4,9493,5.0,949811602
4,8374,5.0,949918743
4,61038,4.0,949811559
4,241257,5.0,949919591
4,8204,5.0,949811523
4,24869,5.0,949919372
4,364,5.0,949949396
4,16784,4.0,949811559
4,98549,5.0,949811490
4,77,5.0,949918743
4,34069,4.0,949918927
4,231,4.0,949811602
4,39183,4.0,949896275
4,10214,5.0,949982274
4,24746,5.0,949919247
4,10312,4.0,949810582
4,602,4.0,949810302
4,603,3.0,949920004
4,90414,4.0,949918787
4,9783,3.0,949918904
4,49517,3.0,949810688
4,21525,5.0,949896377
4,11219,5.0,949810261
4,9357,4.0,949810302
4,525,5.0,949895772
4,462,3.0,949811230
4,16433,5.0,949919978
4,713,4.0,949811559
4,50014,5.0,949896244
4,328425,1.0,949895864
4,11971,5.0,949919738
4,243938,4.0,949810688
4,682,2.0,949895956
4,5175,5.0,949810261
4,9392,5.0,949810261
4,8321,5.0,949918743
4,84197,3.0,949949538
4,137,5.0,949811559
4,756,5.0,949896309
4,8413,5.0,949811602
4,17134,3.0,949895907
4,82525,2.0,949918970
4,16911,5.0,949896070
4,100241,4.0,949919454
4,853,5.0,949778771
4,854,4.0,949811738
4,990,4.0,949896114
4,2294,4.0,949982239
4,43839,4.0,949896183
4,26367,5.0,949810618
4,817,3.0,949896114
4,11543,5.0,949918648
4,617,5.0,949949444
4,41488,5.0,949919306
4,57612,4.0,949982239
4,708,5.0,949949444
4,82684,5.0,949949638
4,80271,5.0,949896183
4,9089,4.0,949920028
4,17202,5.0,949949538
4,509,5.0,949896114
4,27983,5.0,949949396
4,607,4.0,949896114
4,11495,5.0,949919399
4,10131,3.0,949896309
4,1368,5.0,949918927
4,9486,5.0,949918994
4,9012,4.0,949919763
4,1116,5.0,949896070
4,42188,4.0,949982239
4,10132,4.0,949896114
4,25195,5.0,949811603
4,157353,5.0,949896070
4,254128,5.0,949896070
4,693,3.0,949896070
4,16653,5.0,949918764
4,608,4.0,949811559
4,11283,3.0,949896309
4,8470,5.0,949895772
4,8848,5.0,949919556
4,10628,4.0,949918927
4,9311,4.0,949811603
4,1717,4.0,949918994
4,41317,5.0,949918994
4,9988,4.0,949810302
4,43839,5.0,949982274
4,378200,5.0,949918875
4,10496,4.0,949896275
4,9366,1.0,949895993
4,10029,5.0,949810582
4,285,5.0,949810261
4,31174,3.0,949918671
4,106646,4.0,949896497
4,8584,4.0,949896497
4,10765,5.0,949811523
4,74536,5.0,949810582
4,50875,4.0,949778714
4,9493,1.0,949896521
4,10330,5.0,949919399
4,167,5.0,949811490
4,74725,4.0,949811603
4,49527,5.0,949896070
4,239566,5.0,949811738
4,182873,3.0,949811230
4,2652,3.0,949918875
4,10066,5.0,949896114
4,11109,5.0,949896377
4,13579,2.0,949896309
4,72190,1.0,949896309
4,37903,4.0,949810534
4,57431,5.0,949811559
4,675,5.0,949896070
4,224569,3.0,949896015
4,327833,5.0,949918807
4,9502,5.0,949810261
4,40880,3.0,949896543
4,9266,5.0,949949444
4,66125,4.0,949811559
4,44857,5.0,949919419
4,9713,5.0,949919656
4,43418,4.0,949918715
4,577,4.0,949896275
4,42033,4.0,949811603
4,11934,5.0,949919738
4,26748,4.0,949918904
4,347969,2.0,949778946
4,188927,4.0,949811523
4,10861,5.0,949918970
4,8649,4.0,949919738
4,9271,3.0,949919845
4,227783,5.0,949895732
4,11137,2.0,949982238
5,408,4.0,1163374957
5,128,4.0,1163374952
5,107846,4.0,1163374639
5,73935,4.0,1163374242
5,26268,4.0,1163374404
5,417859,3.5,1163373762
5,817,4.5,1163373208
5,16441,3.5,1163373636
5,8193,4.0,1163374152
5,8224,4.0,1163373752
5,25975,4.0,1163373755
5,30979,4.0,1163373610
5,65754,4.0,1163374477
5,11507,4.5,1163373718
5,8291,4.0,1163374392
5,2116,3.5,1163373551
5,8247,4.0,1163374190
5,18501,5.0,1163373711
5,10281,3.5,1163374993
5,33,2.5,1163373651
5,11519,3.5,1163373135
5,8328,4.0,1163374286
5,16857,4.0,1163373316
5,10307,5.0,1163373103
5,8272,3.0,1163374173
5,32856,2.5,1163374239
5,65759,4.0,1163374582
5,231,4.0,1163374495
5,21525,5.0,1163373044
5,165,3.5,1163374165
5,147767,4.5,1163374608
5,462,3.5,1163374562
5,24662,4.0,1163374214
5,8416,4.0,1163373744
5,41283,4.0,1163374601
5,8780,4.5,1163374251
5,8875,4.5,1163373726
5,8321,4.0,1163373675
5,137,4.0,1163374324
5,49520,3.5,1163374593
5,22820,1.5,1163373188
5,57612,5.0,1163373109
5,864,4.0,1163373276
5,66025,4.0,1163373251
5,8359,3.5,1163374184
5,24985,4.0,1163373193
5,8358,3.5,1163374290
5,106646,4.0,1163373679
5,1073,4.5,1163373293
5,270487,4.0,1163374246
5,24621,3.5,1163373743
5,9493,3.5,1163374947
5,57431,3.5,1163374278
5,21512,3.5,1163374127
5,336004,3.5,1163374263
5,350,3.5,1163374408
5,37056,4.0,1163374137
5,385383,3.5,1163373148
5,16577,4.5,1163374235
5,67373,3.5,1163374198
5,28902,4.0,1163373273
5,17043,4.0,1163375025
5,197,3.5,1163373696
5,500,4.5,1163375145
5,11025,3.5,1163374103
5,22798,3.5,1163374354
5,16995,4.5,1163375033
5,82675,3.5,1163375131
5,96,3.0,1163373548
5,73873,4.5,1163373616
5,17431,3.5,1163374995
5,25113,4.5,1163373299
5,59108,4.5,1163373606
5,8963,4.0,1163374443
5,16858,3.5,1163374206
5,597,4.5,1163374389
5,106747,3.0,1163373688
5,319888,4.0,1163374533
5,11024,3.5,1163374491
5,25132,4.0,1163374572
5,20653,4.0,1163373626
5,18147,4.0,1163374455
5,16619,2.5,1163373238
5,57825,4.0,1163374511
5,644,4.0,1163374742
5,220488,4.0,1163374381
5,22803,3.5,1163374118
5,152599,4.5,1163373593
5,924,4.0,1163374426
5,262504,4.5,1163374340
5,9104,4.5,1163374702
5,192141,3.5,1163374177
5,57943,5.0,1163374211
5,578,4.0,1163374517
5,699,4.5,1163374227
5,91721,4.0,1163374275
5,49852,4.5,1163374283
5,582,4.0,1163374144
5,1391,4.0,1163374167
5,17044,4.5,1163374357
6,336004,4.0,1109258212
6,319910,2.0,1108134263
6,147773,2.0,1109258228
6,90,5.0,1108134539
6,590,4.0,1108134269
6,11519,4.0,1108134299
6,11015,5.0,1108134266
6,8545,4.5,1108134284
6,61038,4.5,1109258196
6,11918,4.5,1108134309
6,16784,4.5,1108134339
6,82631,2.0,1109258181
6,262500,2.0,1109258179
6,80215,2.0,1109258281
6,205220,2.0,1109258194
6,593,0.5,1108134334
6,9824,3.0,1108134344
6,12508,3.0,1108134289
6,16869,4.0,1109258270
6,9978,4.0,1109258285
6,254128,4.0,1109258175
6,8358,3.5,1108134291
6,9313,3.0,1109258245
6,370464,4.0,1108134293
6,139715,1.0,1109258202
6,377,2.0,1108134271
6,16643,4.0,1108134274
6,74536,3.0,1109258257
6,43546,4.5,1108134545
6,8814,3.0,1109258199
6,8457,1.0,1108134337
6,336004,4.0,1109258183
6,9422,3.5,1109258250
6,189,1.5,1109258190
6,9009,1.5,1109258217
6,860,1.5,1109258226
6,98357,5.0,1108134311
6,9072,3.0,1108134534
6,32823,5.0,1108134519
6,8859,4.0,1108134524
6,11588,3.5,1108134526
6,152599,4.0,1108134537
6,69848,3.0,1108134531
6,49471,4.5,1108134521
7,40963,3.0,851866703
7,118957,3.0,851869035
7,14574,3.0,851867289
7,8874,3.0,851868750
7,17994,4.0,851867861
7,20065,4.0,851866901
7,107846,3.0,851866744
7,1690,5.0,851868188
7,557,4.0,851866720
7,73935,4.0,851866704
7,587,4.0,851868206
7,22805,2.0,851868704
7,42057,3.0,851868705
7,81188,5.0,851869062
7,459488,3.0,851868188
7,8271,2.0,851869161
7,7459,5.0,851868187
7,73935,3.0,851868524
7,135397,3.0,851867345
7,590,3.0,851867621
7,74465,3.0,851867941
7,8193,3.0,851868188
7,120,3.0,851867436
7,8224,3.0,851868020
7,25975,3.0,851867790
7,30979,3.0,851869291
7,122917,4.0,851869291
7,8198,4.0,851869161
7,11507,3.0,851867669
7,9493,4.0,851868246
7,106,3.0,851867688
7,9389,4.0,851869035
7,8409,4.0,851868019
7,2116,4.0,851868044
7,8202,3.0,851869140
7,16406,4.0,851868186
7,16428,3.0,851868863
7,310,4.0,851868020
7,8247,3.0,851868044
7,9352,3.0,851868074
7,864,4.0,851866806
7,8592,3.0,851866744
7,629,5.0,851868019
7,17186,2.0,851866784
7,8265,1.0,851866704
7,10115,1.0,851866763
7,347764,5.0,851868020
7,50348,3.0,851866703
7,49478,2.0,851866744
7,347755,4.0,851868289
7,254024,3.0,851869102
7,75,3.0,851866744
7,75638,4.0,851867320
7,8408,4.0,851867289
7,12454,3.0,851868308
7,1103,3.0,851867553
7,591,3.0,851869103
7,8273,4.0,851867289
7,8469,5.0,851868019
7,245,5.0,851869034
7,9782,3.0,851867289
7,74643,5.0,851869035
7,49365,5.0,851869034
7,8390,4.0,851867379
7,744,5.0,851868044
7,184,5.0,851868246
7,630,4.0,851868321
7,35791,4.0,851869062
7,328111,5.0,851868289
7,8204,3.0,851867436
7,573,4.0,851869080
7,24869,3.0,851867436
7,681,4.0,851868332
7,98549,4.0,851867401
7,77,3.0,851867320
7,34069,3.0,851868471
7,33106,4.0,851868471
7,231,3.0,851867401
7,10490,3.0,851866935
7,602,3.0,851869160
7,603,3.0,851869102
7,1262,2.0,851869230
7,90414,4.0,851869035
7,8676,3.0,851869140
7,9783,3.0,851869062
7,199933,3.0,851867688
7,164457,5.0,851866978
7,41630,1.0,851869140
8,24575,5.0,1154465405
8,1771,2.5,1154389572
8,76493,5.0,1154464836
8,122906,5.0,1154400173
8,1690,4.0,1154473268
8,81188,3.5,1154464829
8,13154,2.0,1154389420
8,335874,4.0,1154465380
8,7459,5.0,1154464714
8,8193,4.0,1154400390
8,755,4.5,1154400475
8,172385,3.5,1154389356
8,802,2.0,1154400357
8,16388,5.0,1154400170
8,16888,5.0,1154389386
8,8202,4.0,1154464853
8,24748,4.5,1154464833
8,8741,4.0,1154400284
8,131631,3.5,1154389432
8,33,5.0,1154400181
8,245,3.5,1154464841
8,9782,4.0,1154464887
8,74643,4.0,1154464730
8,49365,4.0,1154464769
8,459488,4.0,1154465573
8,184,4.0,1154465394
8,8374,4.0,1154465555
8,61038,4.0,1154464811
8,241257,3.0,1154465230
8,8204,4.0,1154464747
8,77,4.0,1154464720
8,33106,3.5,1154400465
8,82631,0.5,1154474527
8,11219,4.0,1154465285
8,165,3.0,1154400324
8,24940,4.0,1154465235
8,30943,3.0,1154389408
8,24684,3.5,1154464990
8,8467,5.0,1154389385
8,50014,4.0,1154389491
8,287424,4.0,1154473252
8,10333,3.0,1154400308
8,41283,5.0,1154400458
8,593,3.5,1154389528
8,8321,5.0,1154473322
8,41009,4.0,1154473259
8,509,3.0,1154389460
8,9361,3.0,1154465222
8,16653,4.5,1154464735
8,12498,4.5,1154400414
8,41144,4.0,1154464850
8,865,5.0,1154473217
8,16727,3.5,1154389340
8,9455,3.5,1154400351
8,8358,5.0,1154464889
8,139715,5.0,1154464738
8,10765,3.5,1154464944
8,24621,4.5,1154464717
8,9493,2.5,1154389541
8,167,4.5,1154465558
8,49527,3.5,1154400340
8,239566,3.5,1154473419
8,1430,3.0,1154400360
8,223,4.5,1154464950
8,57431,5.0,1154473364
8,844,4.0,1154464901
8,2118,4.5,1154400266
8,1550,5.0,1154400441
8,14624,3.5,1154400198
8,67373,4.0,1154389482
8,142,4.0,1154465526
8,8386,4.5,1154464873
8,66767,3.5,1154400245
8,80215,4.5,1154465279
8,8285,5.0,1154464905
8,49730,4.0,1154464915
8,9932,2.5,1154400334
8,42057,3.5,1154464808
8,46849,3.5,1154400398
8,96,4.5,1154400383
8,114,4.0,1154465373
8,43347,3.5,1154464819
8,73873,3.5,1154389449
8,50544,5.0,1154400236
8,16633,3.5,1154389552
8,16523,4.5,1154400449
8,8963,4.0,1154464756
8,9381,4.0,1154400407
8,10930,4.0,1154465399
8,16858,3.0,1154465385
8,98357,4.0,1154464762
8,41154,3.5,1154400444
8,20653,4.0,1154389474
8,41439,3.0,1154400191
8,25196,4.0,1154464895
8,243940,5.0,1154465296
8,2755,3.0,1154400253
8,8835,3.5,1154400294
8,32823,4.0,1154464753
8,8859,4.0,1154465367
8,11888,4.0,1154464994
8,58224,2.5,1154400471
8,69848,4.5,1154464868
8,9434,4.0,1154465499
8,49471,3.0,1154465548
8,98566,3.5,1154465243
8,57943,4.5,1154473310
8,395,4.5,1154400263
8,588,4.5,1154464726
8,699,3.5,1154400423
8,10090,3.5,1154473088
8,49852,3.5,1154473264
8,32222,2.0,1154473042
8,40428,3.0,1154473014
8,4105,3.0,1154473017
9,40963,4.0,938629179
9,16617,4.0,938628337
9,18079,3.0,938628655
9,16558,5.0,938629110
9,76493,3.0,938628897
9,7459,4.0,938628966
9,24977,4.0,938628777
9,25189,4.0,938628577
9,16388,5.0,938628843
9,9493,5.0,938628337
9,24748,4.0,938628843
9,19405,5.0,938628843
9,14560,2.0,938628337
9,253253,5.0,938629250
9,43090,3.0,938629470
9,82702,4.0,938628655
9,82631,4.0,938628450
9,9454,3.0,938628655
9,10050,2.0,938628777
9,9890,4.0,938629341
9,9414,4.0,938629054
9,24662,5.0,938628690
9,287424,4.0,938628966
9,8416,3.0,938629470
9,8780,5.0,938628966
9,41009,4.0,938629341
9,9306,4.0,938629522
9,1116,4.0,938629747
9,10350,4.0,938629053
9,8470,3.0,938629053
9,864,3.0,938628777
9,18734,4.0,938628897
9,16608,4.0,938629341
9,66025,2.0,938629250
9,12498,4.0,938628843
9,10472,4.0,939122916
9,204922,4.0,938628577
9,812,2.0,938629681
9,33667,3.0,938629681
9,821,4.0,938628966
9,164372,2.0,938629341
9,139715,5.0,938628450
9,10029,3.0,938628843
9,24621,4.0,938627748
9,9707,4.0,938629681
10,122906,5.0,942766420
10,243940,4.0,942766793
10,7459,4.0,942766515
10,16441,3.0,942766603
10,590,4.0,942766603
10,16428,3.0,942767328
10,11232,4.0,942766974
10,254024,3.0,942767258
10,24664,3.0,942766420
10,20083,2.0,942767328
10,311,4.0,942767328
10,245,4.0,942767258
10,9782,4.0,942767258
10,74643,4.0,942767258
10,9342,4.0,942767258
10,49365,4.0,942767258
10,8390,3.0,942767328
10,35791,4.0,942767258
10,77,4.0,942767258
10,82631,5.0,942766420
10,9762,3.0,942766725
10,9302,3.0,942766845
10,35056,5.0,942767029
10,25208,3.0,942766679
10,287424,4.0,942766472
10,263503,5.0,942766472
10,11975,2.0,942766845
10,8875,5.0,942766515
10,747,3.0,942766472
10,25186,5.0,942766991
10,41317,4.0,942767328
10,17880,2.0,942767328
10,164372,4.0,942766845
10,139715,5.0,942766515
10,1272,5.0,942766109
10,10634,3.0,942766251
10,181533,3.0,942766213
10,1430,4.0,942766029
10,9679,3.0,942766164
10,8814,4.0,942765978
10,36657,2.0,942766213
10,9709,5.0,942767121
10,10067,2.0,942766251
10,9208,3.0,942766059
10,9367,4.0,942767571
11,122906,5.0,1391658537
11,287424,1.0,1391656827
11,117263,4.0,1391657561
11,76757,3.0,1391657297
11,335874,5.0,1391658423
11,115,4.5,1391658505
11,401,3.5,1391656845
11,16620,5.0,1391658556
11,652,4.5,1391658634
11,33217,5.0,1391658440
11,41630,5.0,1391658667
11,682,3.0,1391657062
11,59967,3.5,1391657376
11,256591,4.5,1391657543
11,24621,3.0,1391658583
11,9096,3.0,1391657112
11,16858,3.0,1391658601
11,10414,5.0,1391658574
11,243,5.0,1391658450
11,11451,4.0,1391657605
11,10740,4.5,1391657459
11,27576,3.5,1391657720
11,14757,4.5,1391658141
11,41110,4.0,1391658115
11,10028,4.5,1391658399
11,256740,3.0,1391658137
11,16162,4.0,1391658210
11,1402,3.5,1391658218
11,1989,4.0,1391658385
11,768,4.5,1391658311
11,595,4.5,1391658125
11,34106,4.0,1391658186
11,22649,4.0,1391657924
11,91586,4.0,1391657610
11,9290,5.0,1391658157
11,58595,5.0,1391657798
12,586,3.0,968045587
12,628,1.0,968045407
12,9449,3.0,968045438
12,19405,2.0,968045353
12,10589,1.0,968045732
12,8265,4.0,968045680
12,10115,3.0,968045764
12,8461,1.0,968045500
12,131634,2.0,968045561
12,17127,3.0,968045500
12,9782,1.0,955407153
12,8698,5.0,968045353
12,8390,5.0,955407153
12,196867,2.0,968045354
12,11229,5.0,968045354
12,34549,1.0,955407153
12,90414,1.0,968045475
12,11219,4.0,968045475
12,262500,2.0,968045438
12,129,3.0,968045529
12,35199,2.0,955407153
12,8359,2.0,968045475
12,108346,4.0,968045680
12,370464,1.0,968045475
12,10833,2.0,968045764
12,844,4.0,968045407
12,9631,2.0,968045732
12,8944,1.0,968045379
12,350,3.0,968045649
12,35219,2.0,968045354
12,9273,4.0,968045529
12,11648,1.0,968045732
12,37056,4.0,968045379
12,15005,3.0,968045619
12,20309,2.0,968045680
12,34086,1.0,968045232
12,8293,5.0,968045232
12,258509,3.0,968045232
12,9425,4.0,968045232
12,5516,1.0,968045198
12,1956,3.0,968045198
12,9279,3.0,968045172
12,296098,5.0,968045142
12,9928,2.0,968045142
12,12120,4.0,968045106
12,11130,2.0,968045074
12,9781,1.0,968045074
12,18442,3.0,968045015
12,9045,5.0,968045015
12,177572,3.0,968045015
12,12123,5.0,968045015
12,296099,2.0,968044981
12,10877,2.0,968044981
12,18869,3.0,968044981
12,380733,2.0,968044949
12,250546,4.0,968045173
13,40963,5.0,1331380058
13,76493,2.5,1331380914
13,1690,4.0,1331380038
13,817,4.0,1331379348
13,335874,3.5,1331380895
13,7459,4.5,1331380029
13,8193,5.0,1331380018
13,91076,4.5,1331379479
13,8198,3.0,1331380025
13,802,3.5,1331379485
13,16388,4.0,1331380901
13,926,4.0,1331379483
13,9671,3.0,1331380851
13,16406,4.0,1331380062
13,254473,4.0,1331379366
13,8328,3.5,1331380871
13,652,3.0,1331379520
13,61038,4.0,1331380814
13,241257,2.5,1331380845
13,682,3.0,1331379386
13,8321,4.0,1331380745
13,8359,4.0,1331380741
13,139715,3.0,1331380888
13,454,3.5,1331379777
13,43546,4.0,1331379470
13,24621,3.0,1331380765
13,239566,3.0,1331380731
13,8849,3.0,1331379494
13,57431,3.0,1331380761
13,336004,3.0,1331380738
13,2118,4.0,1331380752
13,8649,3.5,1331379342
13,9027,3.5,1331379599
13,82690,3.0,1331379574
13,11025,4.0,1331380721
13,692,4.5,1331379506
13,25704,2.5,1331379589
13,82675,3.5,1331379530
13,73937,4.5,1331380145
13,42057,3.5,1331380834
13,43347,4.5,1331380883
13,41154,4.0,1331380785
13,20653,4.5,1331380734
13,8859,4.0,1331380159
13,9654,4.5,1331380306
13,262543,3.5,1331380782
13,16508,4.5,1331380873
13,10200,4.5,1331380830
13,8839,4.0,1331379748
13,703,4.0,1331380725
13,887,4.5,1331380387
13,9053,4.5,1331380390
13,654,3.0,1331379985
14,310,1.0,976243997
14,245,4.0,976243997
14,8416,3.0,976243912
14,3080,3.0,976244179
14,8359,2.0,976244179
14,9021,3.0,976244471
14,10029,3.0,976243933
14,106646,2.0,976244131
14,10765,3.0,976244313
14,250124,2.0,976244367
14,634,3.0,976244524
14,1950,2.0,976244287
14,336004,4.0,976244591
14,9372,2.0,976244564
14,74084,5.0,976244313
14,13389,3.0,976243997
14,251,3.0,976244423
14,189,4.0,976244205
14,1590,3.0,976244107
14,9280,4.0,976244343
15,40963,2.0,997938310
15,8346,2.0,1134521380
15,139715,4.5,1093070098
15,24747,4.0,1040205753
15,118957,3.0,1093028290
15,245,2.5,1093028381
15,74643,2.5,1166586286
15,223,3.5,1093070150
15,16617,3.0,997939404
15,49365,1.0,1093028409
15,14574,4.5,1058249528
15,755,2.5,1093070415
15,76493,3.0,1033345172
15,24575,4.0,997938466
15,17994,3.0,997938310
15,16558,1.0,1033345287
15,128,2.5,1093028334
15,17139,3.0,1122576665
15,76493,5.0,1054449816
15,122906,5.0,997938500
15,41479,2.5,1093070271
15,8416,2.0,1093028336
15,287424,0.5,1093070467
15,59917,5.0,1044220302
15,378237,3.0,1166587063
15,42057,1.5,1093028331
15,214756,4.0,1134522072
15,107846,1.0,1093070113
15,9342,2.0,1166586594
15,1690,3.0,1040205792
15,336004,5.0,997938500
15,557,2.5,1093070156
15,274167,4.0,997938358
15,9672,3.5,1245362506
15,658,3.5,1134521543
15,61038,5.0,1075142933
15,26268,3.0,997939380
15,98,1.0,1128274517
15,11219,2.0,1052896975
15,156022,0.5,1093028411
15,58048,3.0,1093028319
15,865,4.0,997938676
15,49527,2.0,1166586021
15,17577,4.0,997938413
15,26486,3.0,1093028183
15,9388,2.5,1166586376
15,588,1.0,1093070329
15,9541,4.0,1166587180
15,9889,4.0,1046209579
15,8840,3.0,1166586276
15,8840,2.0,1052896916
15,819,1.0,1193435347
15,8665,2.0,1093070170
15,22805,1.5,1134521967
15,310569,1.5,1193435482
15,9890,4.5,1054449903
15,679,1.0,1349622582
15,50839,4.0,997939415
15,503,1.0,1134521432
15,34016,1.0,1033345068
15,417859,3.5,1093028308
15,9487,4.0,1033345227
15,44770,4.0,1033344772
15,16651,4.0,997939415
15,14629,3.5,1166586251
15,398,5.0,997938656
15,5176,2.0,997938567
15,58048,2.0,1093070318
15,586,2.0,1093028328
15,81188,5.0,997938437
15,49538,1.0,1058250479
15,245916,2.0,1093028372
15,16538,1.0,1093028298
15,90,5.0,997938567
15,335874,5.0,997938771
15,11509,4.0,1054449869
15,889,5.0,997938737
15,9754,4.0,997938894
15,9600,4.0,1052897100
15,8271,3.0,1052896866
15,50538,1.0,1093028399
15,7459,2.0,997938727
15,10191,2.5,1120209787
15,73935,1.5,1093028255
15,30973,2.0,997938391
15,182,2.5,1122576622
15,462,3.0,1058250589
15,16441,2.0,1093028220
15,8329,3.0,997939193
15,24913,3.0,1093070088
15,74465,0.5,1122576667
15,8193,1.0,1058250631
15,120,3.5,1058250490
15,8224,4.0,997939065
15,25975,2.0,1374637824
15,10105,3.5,1122576670
15,99861,2.0,1443385370
15,9034,3.0,1465793100
15,1698,3.5,1054449871
15,30979,4.0,1033344267
